date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,adjust,source,hs300_open,hs300_close,hs300_high,hs300_low,hs300_volume,hs300_amount,hs300_amplitude,hs300_pct_change,hs300_change,hs300_turnover,hs300_source,hs300_daily_return,hs300_return_5d,hs300_return_20d,csi_pharma_open,csi_pharma_close,csi_pharma_high,csi_pharma_low,csi_pharma_volume,csi_pharma_amount,csi_pharma_amplitude,csi_pharma_pct_change,csi_pharma_change,csi_pharma_turnover,csi_pharma_source,csi_pharma_daily_return,csi_pharma_return_5d,csi_pharma_return_20d,chinext_open,chinext_close,chinext_high,chinext_low,chinext_volume,chinext_amount,chinext_amplitude,chinext_pct_change,chinext_change,chinext_turnover,chinext_source,chinext_daily_return,chinext_return_5d,chinext_return_20d,valuation_close,valuation_pct_change,total_market_cap,float_market_cap,total_shares,float_shares,pe_ttm,pe_static,pb,peg,pcf,ps
2025-06-18,000661,101.37,100.38,101.72,99.44,61468,632726528.34,2.25,-0.89,-0.9,1.54,qfq,stock_zh_a_hist,3871.65,3874.97,3881.35,3854.66,127528621,230553858263.6,0.69,0.12,4.59,0.39,index_zh_a_hist,0.0011859300637147019,-0.0050479763161070945,-0.005951510580605834,7891.57,7852.26,7900.74,7828.0,9706539,26038315735.0,0.92,-0.77,-61.07,0.98,index_zh_a_hist,-0.007717357926435464,-0.03686459024557176,-0.007657165243875497,2046.69,2054.73,2059.38,2039.25,211304448,371847691875.22,0.98,0.23,4.79,3.8,index_zh_a_hist,0.0023366537557196754,-0.0034628759330121994,0.0030608359450514655,103.1,-0.865384615385,42058359239.9,41201523698.6,407937529.0,399626806.0,19.14323558,16.282388,1.79180664,-2.88715841,16.56115827,3.16567428
2025-06-19,000661,100.36,97.29,101.07,96.54,55658,561694741.85,4.51,-3.08,-3.09,1.39,qfq,stock_zh_a_hist,3870.05,3843.09,3872.94,3834.95,130280658,234840180805.5,0.98,-0.82,-31.88,0.39,index_zh_a_hist,-0.008227160468339045,-0.012617542777863311,-0.01871371010984635,7849.44,7769.06,7885.41,7747.76,8523767,24098735877.4,1.75,-1.06,-83.2,0.86,index_zh_a_hist,-0.010595675639879398,-0.05992180797578006,-0.02413332680164637,2049.18,2026.82,2057.77,2021.18,221788483,386860748295.18,1.78,-1.36,-27.91,3.99,index_zh_a_hist,-0.013583293182072631,-0.019509953317369377,-0.018674439210028093,100.01,-2.997090203686,40797832275.29,39966676868.06,407937529.0,399626806.0,18.56949555,15.79439015,1.73810458,-2.80062767,16.06480542,3.07079616
2025-06-20,000661,97.27,96.28,97.87,96.01,41938,416715554.0,1.91,-1.04,-1.01,1.05,qfq,stock_zh_a_hist,3839.78,3846.64,3856.48,3839.78,118151020,213522822874.5,0.43,0.09,3.55,0.36,index_zh_a_hist,0.0009237358479763369,-0.004539126024149964,-0.017177371757365445,7776.83,7775.27,7806.04,7765.14,7695252,20448436181.8,0.53,0.08,6.21,0.77,index_zh_a_hist,0.0007993245000039728,-0.04187861670560622,-0.01771587391826157,2026.88,2009.89,2036.02,2007.51,190308016,326385566258.08,1.41,-0.84,-16.93,3.42,index_zh_a_hist,-0.008352986451682809,-0.016601266256323854,-0.01744257101932456,99.0,-1.009899010099,40385815371.0,39563053794.0,407937529.0,399626806.0,18.38196239,15.63488276,1.72055148,-2.77234415,15.90256711,3.03978422
2025-06-23,000661,96.14,96.0,96.4,94.96,50315,495642245.5,1.5,-0.29,-0.28,1.26,qfq,stock_zh_a_hist,3831.17,3857.9,3867.59,3827.08,133800892,232482215850.4,1.05,0.29,11.26,0.4,index_zh_a_hist,0.0029272299981282224,-0.004104496876452091,-0.006277255317121089,7749.71,7803.74,7822.94,7713.93,8889914,24906340111.2,1.4,0.37,28.47,0.9,index_zh_a_hist,0.00366160917884506,-0.029934551963751943,-0.016147618075044612,1996.96,2017.63,2021.76,1996.96,200250341,340328387698.13,1.23,0.39,7.74,3.6,index_zh_a_hist,0.003850957017548229,-0.019292088736803215,-0.00191441998515951,98.72,-0.282828282828,40271592862.88,39451158288.32,407937529.0,399626806.0,18.32997301,15.59066289,1.71568527,-2.76450318,15.85759015,3.03118685
2025-06-24,000661,96.16,96.76,97.4,95.65,56070,557227041.58,1.82,0.79,0.76,1.4,qfq,stock_zh_a_hist,3862.39,3904.03,3914.16,3862.39,163656188,294228720612.5,1.34,1.2,46.13,0.49,index_zh_a_hist,0.011957282459369223,0.00869423674161185,0.011377914100893616,7821.4,7878.36,7892.06,7821.4,9877471,27997713322.4,0.91,0.96,74.62,0.99,index_zh_a_hist,0.009562081771048225,-0.004419125703085891,0.00506848773318791,2024.7,2064.13,2065.84,2024.7,247840301,441660056238.75,2.04,2.3,46.5,4.45,index_zh_a_hist,0.02304684208700314,0.00692215381913619,0.029357789014890834,99.48,0.769854132901,40581625384.92,39754874660.88,407937529.0,399626806.0,18.47108706,15.71068825,1.72889355,-2.78578582,15.97967046,3.05452257
2025-06-25,000661,96.88,96.19,97.13,94.86,75336,741264096.9,2.35,-0.59,-0.57,1.89,qfq,stock_zh_a_hist,3907.07,3960.07,3963.04,3902.18,187213671,361727254624.0,1.56,1.44,56.04,0.57,index_zh_a_hist,0.014354397891409576,0.02196146034678992,0.031429390008855584,7893.5,7944.66,7949.77,7843.98,10153240,28670718280.5,1.34,0.84,66.3,1.02,index_zh_a_hist,0.008415457024050665,0.011767312850058387,0.007580321348807706,2073.26,2128.39,2133.03,2072.87,267537197,518421004525.53,2.91,3.11,64.26,4.81,index_zh_a_hist,0.031131760112008244,0.035848992325025586,0.06866200719005433,98.91,-0.572979493366,40349100993.39,39527087381.46,407937529.0,399626806.0,18.36525152,15.62066923,1.71898734,-2.76982384,15.88811023,3.03702078
2025-06-26,000661,95.78,94.73,95.78,93.64,69970,680566934.54,2.22,-1.52,-1.46,1.75,qfq,stock_zh_a_hist,3953.16,3946.02,3964.48,3945.26,165316263,328102847495.6,0.49,-0.35,-14.05,0.5,index_zh_a_hist,-0.003547917082273866,0.026783135445695994,0.02861656205034091,7925.3,7864.3,7932.89,7853.46,10067077,26256622178.9,1.0,-1.01,-80.36,1.01,index_zh_a_hist,-0.010114970307099291,0.01225888331406888,-0.0016236960603471795,2128.86,2114.43,2142.21,2113.14,269411209,510182488176.29,1.37,-0.66,-13.96,4.84,index_zh_a_hist,-0.006558948313044155,0.04322534808221734,0.06500015110457436,97.45,-1.476089374179,39753512201.05,38943632244.7,407937529.0,399626806.0,18.09416399,15.39009419,1.69361355,-2.72893877,15.65358752,2.99219164
2025-06-27,000661,94.73,95.9,97.39,94.58,60761,601490927.35,2.97,1.24,1.17,1.52,qfq,stock_zh_a_hist,3949.79,3921.76,3969.26,3918.2,194557913,343468229813.8,1.29,-0.61,-24.26,0.59,index_zh_a_hist,-0.0061479668121295905,0.019528731568329905,0.016342291445305523,7857.86,7871.08,7905.37,7851.43,9614516,24420355265.9,0.69,0.09,6.78,0.97,index_zh_a_hist,0.0008621237745254362,0.012322401665794125,-0.016756566340462853,2125.85,2124.34,2146.04,2112.75,242281223,464562098189.67,1.57,0.47,9.91,4.35,index_zh_a_hist,0.0046868423168420215,0.056943414813745985,0.055546446051029985,98.62,1.200615700359,40230799109.98,39411195607.72,407937529.0,399626806.0,18.31140537,15.57487008,1.71394734,-2.76170283,15.84152695,3.02811636
2025-06-30,000661,95.91,96.46,96.68,95.72,37077,367331273.79,1.0,0.58,0.56,0.93,qfq,stock_zh_a_hist,3920.31,3936.08,3940.36,3911.6,145170236,288821434921.4,0.73,0.37,14.32,0.44,index_zh_a_hist,0.003651421810615618,0.020264910961922178,0.024959442533389886,7862.89,7928.49,7934.82,7833.03,9860107,27995929928.7,1.29,0.73,57.41,0.99,index_zh_a_hist,0.007293789416445984,0.015985924697645038,-0.01088483408893004,2132.93,2153.01,2154.0,2128.78,239110135,462156973601.54,1.19,1.35,28.67,4.3,index_zh_a_hist,0.013495956391161634,0.06709852648899961,0.08018302319397552,99.18,0.567836138714,40459244126.22,39634748587.08,407937529.0,399624406.0,18.41538414,15.66330982,1.77162232,-2.77738478,15.93148087,3.0453111
2025-07-01,000661,96.78,97.28,97.61,95.53,48482,481802571.68,2.16,0.85,0.82,1.21,qfq,stock_zh_a_hist,3935.91,3942.76,3946.25,3924.72,128959362,236070338399.4,0.55,0.17,6.68,0.39,index_zh_a_hist,0.0016971199772362056,0.009920518028806224,0.02355912887038203,7928.97,8013.46,8019.22,7928.97,11126799,30113059025.8,1.14,1.07,84.97,1.12,index_zh_a_hist,0.010717047003906188,0.01714823897359352,-0.011846555842323747,2149.22,2147.92,2152.92,2134.57,248855791,444496413718.11,0.85,-0.24,-5.09,4.47,index_zh_a_hist,-0.002364132075559411,0.04059337347938352,0.07251210865331803,100.0,0.82677959266,40793752900.0,39962440600.0,407937529.0,399624406.0,18.56763878,15.79281087,1.78626973,-2.80034763,16.0631991,3.07048911
2025-07-02,000661,97.28,96.09,97.29,95.76,43077,426054694.95,1.57,-1.22,-1.19,1.08,qfq,stock_zh_a_hist,3943.32,3943.68,3952.14,3929.7,147063062,246637847453.8,0.57,0.02,0.92,0.44,index_zh_a_hist,0.0002333390822670811,-0.0041388157280048965,0.0193706478078135,8016.21,7950.28,8042.84,7939.09,10416339,27561485704.0,1.29,-0.79,-63.18,1.05,index_zh_a_hist,-0.007884234774991117,0.0007073933938015475,-0.026669539624785132,2140.14,2123.72,2140.14,2118.55,234471208,393785126919.15,1.01,-1.13,-24.2,4.21,index_zh_a_hist,-0.01126671384409117,-0.0021941467494209776,0.04878687164494555,98.81,-1.19,40308307240.49,39486887556.86,407937529.0,399624406.0,18.34668388,15.60487642,1.76501312,-2.76702349,15.87204703,3.03395029
2025-07-03,000661,97.28,105.97,105.97,97.28,162434,1722723428.69,9.04,10.28,9.88,4.06,qfq,stock_zh_a_hist,3949.4,3968.07,3971.62,3945.14,141004006,269609569538.7,0.67,0.62,24.39,0.43,index_zh_a_hist,0.006184578870496615,0.005587908829656207,0.023341998576424494,7956.85,8023.38,8038.56,7944.06,11777830,32576984051.7,1.19,0.92,73.1,1.19,index_zh_a_hist,0.009194644716915779,0.020228119476622286,-0.008622095695624443,2130.74,2164.09,2168.61,2130.74,219509975,382005613121.56,1.78,1.9,40.37,3.95,index_zh_a_hist,0.019009097244458095,0.023486235060985905,0.056364772383360684,108.69,9.998987956685,44338730027.01,43435176688.14,407937529.0,399624406.0,20.18116659,17.16520613,1.94149657,-3.04369784,17.4590911,3.33731462
2025-07-04,000661,108.84,106.11,110.34,104.84,153180,1637287769.29,5.19,0.13,0.14,3.83,qfq,stock_zh_a_hist,3967.46,3982.2,4013.85,3958.38,157197133,290512992198.0,1.4,0.36,14.13,0.48,index_zh_a_hist,0.003560925084486799,0.015411447921341415,0.027935095173439173,8026.5,8043.0,8095.67,8002.89,11226671,33016347937.0,1.16,0.24,19.62,1.13,index_zh_a_hist,0.002445353454529231,0.021841983565152434,-0.0001205872224784299,2168.35,2156.23,2187.88,2153.62,232373615,420453534088.53,1.58,-0.36,-7.86,4.18,index_zh_a_hist,-0.003632011607650365,0.015011721287552682,0.05726572000156893,106.27,0.131913690757,43351521206.83,42468085625.62,407937529.0,399624406.0,19.73182973,16.78302011,1.89826885,-2.97592943,17.07036168,3.26300878
2025-07-07,000661,106.34,100.14,106.34,100.02,121349,1243765291.3,5.96,-5.63,-5.97,3.04,qfq,stock_zh_a_hist,3977.29,3965.17,3979.75,3956.57,131135273,225106992875.9,0.58,-0.43,-17.03,0.4,index_zh_a_hist,-0.004276530560996417,0.007390601817036213,0.020570104883855578,8048.41,7940.77,8061.03,7935.08,9173248,27987704695.2,1.57,-1.27,-102.23,0.92,index_zh_a_hist,-0.012710431431057989,0.0015488447358829038,-0.026337828012021114,2148.93,2130.19,2155.69,2126.32,188950354,346511386676.02,1.36,-1.21,-26.04,3.4,index_zh_a_hist,-0.012076633754284027,-0.010599114727753323,0.033425670332655866,100.3,-5.617766067564,40916134158.7,40082327921.8,407937529.0,399624406.0,18.6233417,15.8401893,1.79162854,-2.80874867,16.1113887,3.07970058
2025-07-08,000661,100.14,101.08,102.05,99.8,79151,801043093.76,2.25,0.94,0.94,1.98,qfq,stock_zh_a_hist,3965.43,3998.45,4002.27,3965.43,156402895,292089834223.8,0.93,0.84,33.28,0.47,index_zh_a_hist,0.008393082768204163,0.014124623360285637,0.0344020261442981,7931.92,7973.5,8013.46,7930.89,10430008,29495131681.9,1.04,0.41,32.73,1.05,index_zh_a_hist,0.004121766528938586,-0.004986610028626881,-0.0248749526104024,2129.49,2181.08,2183.06,2129.49,228401520,436543561640.74,2.51,2.39,50.89,4.11,index_zh_a_hist,0.023889887756491035,0.01543819136653135,0.07058956348446688,101.24,0.937188434696,41299595435.96,40457974863.44,407937529.0,399624406.0,18.7978775,15.98864172,1.80841948,-2.83507194,16.26238277,3.10856318
2025-07-09,000661,101.09,101.35,103.94,100.55,78080,798213541.73,3.35,0.27,0.27,1.95,qfq,stock_zh_a_hist,3997.5,3991.4,4016.74,3987.43,173293796,305398796562.7,0.73,-0.18,-7.05,0.52,index_zh_a_hist,-0.0017631832335028852,0.012100373255436558,0.024847032965904292,7956.67,8016.93,8072.51,7932.07,11767762,35385529882.6,1.76,0.54,43.43,1.18,index_zh_a_hist,0.005446792500156894,0.008383352536011301,-0.016666646223817305,2179.32,2184.67,2204.64,2179.11,233738509,435509501264.73,1.17,0.16,3.59,4.2,index_zh_a_hist,0.0016459735543858933,0.028699640253894154,0.05955758607477679,101.51,0.266693006717,41409738568.79,40565873453.06,407937529.0,399624406.0,18.84801013,16.03128231,1.81324241,-2.84263288,16.30575341,3.1168535
2025-07-10,000661,101.32,101.24,102.04,100.34,54727,554245143.95,1.68,-0.11,-0.11,1.37,qfq,stock_zh_a_hist,3993.42,4010.02,4032.98,3992.52,209778904,347836703626.3,1.01,0.47,18.62,0.63,index_zh_a_hist,0.004665029814100219,0.010571890112825555,0.030270798006269084,8021.73,8066.29,8102.56,8020.86,11452278,33142550792.7,1.02,0.62,49.36,1.15,index_zh_a_hist,0.006156970311578025,0.005348120118952249,-0.023956138896720547,2192.99,2189.58,2199.71,2174.21,220663564,419455314284.9,1.17,0.22,4.91,3.97,index_zh_a_hist,0.0022474790242918985,0.011778622885369794,0.059226471228502886,101.4,-0.108363708009,41364865440.6,40521914768.4,407937529.0,399624406.0,18.82758572,16.01391022,1.81127751,-2.8395525,16.28808389,3.11347596
2025-07-11,000661,101.24,101.84,102.15,100.64,60278,613665099.62,1.49,0.59,0.6,1.51,qfq,stock_zh_a_hist,4011.47,4014.81,4065.94,4010.11,262052773,443780794880.4,1.39,0.12,4.79,0.79,index_zh_a_hist,0.0011945077580659547,0.008188940786499899,0.038981103364750025,8106.44,8160.61,8216.07,8094.46,13413102,41885137299.7,1.51,1.17,94.32,1.35,index_zh_a_hist,0.011693107983967721,0.014622653238841155,0.005605585622886711,2190.01,2207.1,2223.31,2181.19,238746384,460016296735.25,1.92,0.8,17.52,4.29,index_zh_a_hist,0.008001534540870825,0.02359210288327307,0.07988961845955123,102.0,0.591715976331,41609627958.0,40761689412.0,407937529.0,399624406.0,18.93899156,16.10866708,1.82199513,-2.85635458,16.38446308,3.1318989
2025-07-14,000661,100.64,100.51,101.44,100.04,54383,548370870.0,1.37,-1.31,-1.33,1.36,qfq,stock_zh_a_hist,4021.21,4017.67,4034.92,4017.67,207917175,321415945157.1,0.43,0.07,2.86,0.63,index_zh_a_hist,0.0007123624779254989,0.013240289823639229,0.03713924312045025,8159.94,8171.24,8191.87,8135.81,11279766,35178226633.5,0.69,0.13,10.63,1.14,index_zh_a_hist,0.0013025987027930341,0.02902363372821526,0.015748550260735517,2207.54,2197.07,2208.08,2189.08,202311831,387279814379.44,0.86,-0.45,-10.03,3.64,index_zh_a_hist,-0.004544424810837611,0.031396260427473566,0.0679281784068595,100.67,-1.303921568627,41067071044.43,40230188952.02,407937529.0,399624406.0,18.69204196,15.8986227,1.79823774,-2.81910996,16.17082253,3.09106139
2025-07-15,000661,100.86,99.26,100.94,98.44,69238,688107533.9,2.49,-1.24,-1.25,1.73,qfq,stock_zh_a_hist,4023.99,4019.06,4042.66,3994.26,191042931,353524574440.9,1.2,0.03,1.39,0.58,index_zh_a_hist,0.00034597167014704944,0.005154497367729993,0.038414832652091,8171.82,8179.98,8210.98,8103.04,12912738,37622842182.7,1.32,0.11,8.74,1.3,index_zh_a_hist,0.0010696051027749842,0.025895779770489735,0.033696307369969425,2211.4,2235.05,2245.44,2209.9,225037605,447443659666.91,1.62,1.73,37.98,4.04,index_zh_a_hist,0.01728665905046256,0.02474462193041993,0.0903002039084071,99.42,-1.241680739048,40557149133.18,39730658444.52,407937529.0,399624406.0,18.45994648,15.70121256,1.77590937,-2.78410561,15.97003254,3.05268028
2025-07-16,000661,99.67,99.27,100.21,98.81,41911,417053200.06,1.41,0.01,0.01,1.05,qfq,stock_zh_a_hist,4019.39,4007.2,4027.86,3993.92,151027308,300656795664.6,0.84,-0.3,-11.86,0.46,index_zh_a_hist,-0.0029509387767289175,0.003958510798216075,0.03412413515459467,8188.36,8227.72,8241.34,8175.13,14042509,38182399087.9,0.81,0.58,47.74,1.41,index_zh_a_hist,0.005836200088508825,0.026293107211862843,0.047815533362369544,2241.21,2230.19,2259.64,2227.82,205254477,429019355399.99,1.42,-0.22,-4.86,3.69,index_zh_a_hist,-0.002174447998926299,0.020836098815839366,0.08539321468027428,99.43,0.010058338363,40561228508.47,39734654688.58,407937529.0,399624406.0,18.46180324,15.70279184,1.776088,-2.78438565,15.97163886,3.05298733
2025-07-17,000661,99.29,102.44,103.14,99.14,93014,943811184.31,4.03,3.19,3.17,2.33,qfq,stock_zh_a_hist,4005.07,4034.49,4034.59,4005.07,161249041,325516865722.7,0.74,0.68,27.29,0.49,index_zh_a_hist,0.006810241565182729,0.006102213954044977,0.049803673606394705,8226.52,8353.34,8353.56,8216.36,13488666,41118800695.7,1.67,1.53,125.62,1.36,index_zh_a_hist,0.015267899247908279,0.03558637242152218,0.07520600947862421,2228.52,2269.33,2269.67,2228.52,213664610,443122898155.17,1.85,1.76,39.14,3.84,index_zh_a_hist,0.01755007420892385,0.03642251025310794,0.1196504869697359,102.6,3.188172583727,41854390475.4,41001464055.6,407937529.0,399624406.0,19.05039739,16.20342395,1.83271275,-2.87315667,16.48084228,3.15032183
2025-07-18,000661,102.45,101.64,102.45,100.76,55818,566860869.39,1.65,-0.78,-0.8,1.4,qfq,stock_zh_a_hist,4039.87,4058.55,4064.64,4039.32,186211063,354244444629.7,0.63,0.6,24.06,0.56,index_zh_a_hist,0.005963579039730105,0.01089466251204918,0.055089636669924946,8368.28,8432.39,8434.55,8338.9,11784767,38537009242.8,1.15,0.95,79.05,1.19,index_zh_a_hist,0.009463280556041065,0.033303882920517,0.08451410690561212,2279.67,2277.15,2296.91,2263.97,212360279,432503511577.25,1.45,0.34,7.82,3.82,index_zh_a_hist,0.0034459510075661726,0.03173848035884208,0.1329724512286743,101.8,-0.779727095517,41528040452.2,40681764530.8,407937529.0,399624406.0,18.90185628,16.07708146,1.81842259,-2.85075389,16.35233668,3.12575792
2025-07-21,000661,101.64,102.22,103.53,100.64,65807,669777630.48,2.84,0.57,0.58,1.65,qfq,stock_zh_a_hist,4069.77,4085.61,4086.12,4063.44,223268476,377938564877.6,0.56,0.67,27.06,0.68,index_zh_a_hist,0.00666740584691583,0.016910298755248743,0.0590243396666581,8418.73,8402.57,8418.73,8322.7,11869664,37753831320.2,1.14,-0.35,-29.82,1.2,index_zh_a_hist,-0.0035363639490109122,0.02831026869850839,0.07673628285924439,2285.41,2296.88,2297.14,2273.81,225424052,444016671263.83,1.02,0.87,19.73,4.05,index_zh_a_hist,0.008664339195924686,0.045428684566263255,0.13840496027517424,102.38,0.56974459725,41764644219.02,40913546686.28,407937529.0,399624406.0,19.00954858,16.16867976,1.82878295,-2.8669959,16.44550324,3.14356675
2025-07-22,000661,102.01,102.86,103.44,101.52,68935,707658744.9,1.88,0.63,0.64,1.73,qfq,stock_zh_a_hist,4087.34,4118.96,4119.2,4068.34,257596985,450874014479.4,1.24,0.82,33.35,0.78,index_zh_a_hist,0.008162795763668074,0.024856558498753456,0.05505336793006199,8390.95,8452.1,8518.65,8383.48,15380801,47766299615.8,1.61,0.59,49.53,1.55,index_zh_a_hist,0.005894625096845463,0.03326658500387536,0.07282480110073686,2295.36,2310.86,2313.46,2290.38,242464648,481258167153.79,1.0,0.61,13.98,4.36,index_zh_a_hist,0.006086517362683397,0.03391870427954635,0.11953220000678244,103.02,0.625122094159,42025724237.58,41169306306.12,407937529.0,399624406.0,19.12838147,16.26975375,1.84021508,-2.88491813,16.54830771,3.16321788
2025-07-23,000661,102.61,101.66,104.51,101.45,83928,865306144.36,2.97,-1.17,-1.2,2.1,qfq,stock_zh_a_hist,4129.15,4119.77,4155.68,4113.91,300506154,470330899420.8,1.01,0.02,0.81,0.91,index_zh_a_hist,0.00019665158195292243,0.028091934517868067,0.04032756996719766,8452.48,8450.9,8545.74,8433.47,16874768,49044004633.1,1.33,-0.01,-1.2,1.7,index_zh_a_hist,-0.0001419765502065351,0.027125376167395077,0.0637207885548281,2308.11,2310.67,2333.31,2304.63,234159582,448738026106.13,1.24,-0.01,-0.19,4.21,index_zh_a_hist,-8.222047203210181e-05,0.036086611454629436,0.08564219903307202,101.82,-1.164822364589,41536199202.78,40689757018.92,407937529.0,399624406.0,18.90556981,16.08024002,1.81877984,-2.85131396,16.35554932,3.12637202
2025-07-24,000661,101.62,104.82,106.42,101.5,111554,1163063557.47,4.84,3.11,3.16,2.79,qfq,stock_zh_a_hist,4116.83,4149.04,4152.43,4111.88,319632392,487000043884.1,0.98,0.71,29.27,0.97,index_zh_a_hist,0.007104765557300441,0.02839268408150719,0.05144930841708861,8458.78,8633.14,8655.27,8458.78,20976676,58156359350.7,2.33,2.16,182.24,2.11,index_zh_a_hist,0.021564567087529074,0.033495583802407136,0.0977633101483919,2319.25,2345.37,2345.37,2318.42,233231978,458237292636.01,1.17,1.5,34.7,4.19,index_zh_a_hist,0.015017289357632135,0.03350768729096254,0.10922092478824075,104.98,3.103516008643,42825281794.42,41952570141.88,407937529.0,399624406.0,19.49230719,16.57929285,1.87522597,-2.93980494,16.86314641,3.22339947
2025-07-25,000661,104.84,103.59,105.71,103.56,64553,674817404.14,2.05,-1.17,-1.23,1.62,qfq,stock_zh_a_hist,4145.32,4127.16,4150.5,4117.8,273594963,430445513470.9,0.79,-0.53,-21.88,0.83,index_zh_a_hist,-0.005273509052696523,0.016905052297002454,0.05237444412712655,8634.73,8609.82,8742.94,8597.13,18419231,55568113949.8,1.69,-0.27,-23.32,1.85,index_zh_a_hist,-0.0027012187917720976,0.021041484086955276,0.09385497288809153,2348.28,2340.06,2350.06,2332.02,233830394,435873397480.12,0.77,-0.23,-5.31,4.2,index_zh_a_hist,-0.0022640350989395763,0.027626638561359496,0.10154683336942294,103.75,-1.171651743189,42323518633.75,41461032122.5,407937529.0,399624406.0,19.26392524,16.38504127,1.85325485,-2.90536067,16.66556907,3.18563246
2025-07-28,000661,103.59,104.02,105.32,103.52,49545,516981932.38,1.74,0.42,0.43,1.24,qfq,stock_zh_a_hist,4128.2,4135.82,4146.12,4112.97,222759815,406792873973.3,0.8,0.21,8.66,0.67,index_zh_a_hist,0.002098295195727795,0.012289474521552268,0.05074591979837795,8682.97,8754.28,8757.14,8673.46,15709957,52588487260.3,0.97,1.68,144.46,1.58,index_zh_a_hist,0.016778515694869434,0.04185743171434475,0.10415476339126384,2346.38,2362.6,2366.51,2334.16,224563522,454389336180.92,1.38,0.96,22.54,4.04,index_zh_a_hist,0.009632231652179746,0.02861272682943805,0.09734743452190164,104.18,0.414457831325,42498931771.22,41632870617.08,407937529.0,399624406.0,19.34376608,16.45295036,1.86093581,-2.91740216,16.73464082,3.19883556
2025-07-29,000661,104.88,105.73,107.23,102.74,114318,1206899076.03,4.32,1.64,1.71,2.86,qfq,stock_zh_a_hist,4132.68,4152.02,4153.33,4117.58,230807880,428764310973.8,0.86,0.39,16.2,0.7,index_zh_a_hist,0.0039169983219773385,0.00802629790044107,0.05307449603830827,8802.69,8935.44,8977.28,8719.58,20901465,71848177123.6,2.94,2.07,181.16,2.1,index_zh_a_hist,0.020693877737518074,0.057185788147324335,0.11505392177661089,2362.77,2406.59,2406.59,2355.38,237563456,495775120142.64,2.17,1.86,43.99,4.27,index_zh_a_hist,0.018619317700838245,0.04142613572436238,0.12042813512607542,105.89,1.641389902093,43196504945.81,42316228351.34,407937529.0,399624406.0,19.66127271,16.72300743,1.89148102,-2.96528811,17.00932153,3.25134092
2025-07-30,000661,107.79,108.65,110.5,106.02,144404,1565800469.94,4.24,2.76,2.92,3.61,qfq,stock_zh_a_hist,4148.94,4151.24,4185.21,4127.43,249853048,445168467668.0,1.39,-0.02,-0.78,0.76,index_zh_a_hist,-0.0001878603667614387,0.007638775951084531,0.05263104511522232,8910.1,8959.68,9093.18,8873.77,23201817,77171298882.7,2.46,0.27,24.24,2.34,index_zh_a_hist,0.0027127931025221486,0.06020423860180579,0.1269640817681894,2395.86,2367.68,2395.89,2349.18,257326940,503318839029.83,1.94,-1.62,-38.91,4.62,index_zh_a_hist,-0.016168105078139705,0.02467249758727985,0.1148739005141921,108.81,2.757578619322,44387682530.49,43483131616.86,407937529.0,399624406.0,20.20344776,17.1841575,1.9436401,-3.04705826,17.47836694,3.3409992
2025-07-31,000661,108.47,105.36,108.65,104.94,91896,984137679.55,3.41,-3.03,-3.29,2.3,qfq,stock_zh_a_hist,4141.56,4075.59,4141.82,4063.67,267087406,492142571738.8,1.88,-1.82,-75.65,0.81,index_zh_a_hist,-0.018223470577465872,-0.017702890307155328,0.027096296184291102,8913.48,8817.03,8988.02,8787.71,20840594,64554202802.9,2.24,-1.59,-142.65,2.1,index_zh_a_hist,-0.01592132754741238,0.021300476999098983,0.09891716458649613,2382.97,2328.31,2394.22,2321.72,258986837,544390897602.53,3.06,-1.66,-39.37,4.65,index_zh_a_hist,-0.016628091634004583,-0.00727390560977581,0.07588408984838879,105.52,-3.023619152651,43045568060.08,42168367321.12,407937529.0,399624406.0,19.59257244,16.66457403,1.88487182,-2.95492682,16.94988769,3.23998011
2025-08-01,000661,104.96,105.53,109.49,104.51,77797,831505350.48,4.73,0.16,0.17,1.95,qfq,stock_zh_a_hist,4069.93,4054.93,4085.35,4040.46,196221826,359685164163.4,1.1,-0.51,-20.66,0.59,index_zh_a_hist,-0.005069204704104213,-0.017501138797623605,0.018263773793380622,8804.29,8752.88,8959.44,8714.76,18285037,56842857827.1,2.78,-0.73,-64.15,1.84,index_zh_a_hist,-0.00727569260850891,0.01661591066944479,0.08826059927887586,2323.92,2322.63,2348.02,2304.39,234090218,468219566668.28,1.87,-0.24,-5.68,4.21,index_zh_a_hist,-0.0024395376904277066,-0.0074485269608470794,0.07717173028851287,105.69,0.161106899166,43114917440.01,42236303470.14,407937529.0,399624406.0,19.62413743,16.6914218,1.88790848,-2.95968741,16.97719513,3.24519994
