date,open,high,low,close,volume,amount,turnover,pct_change,amplitude,change,hs300_open,hs300_close,hs300_high,hs300_low,hs300_volume,hs300_amount,hs300_amplitude,hs300_pct_change,hs300_change,hs300_turnover,hs300_daily_return,hs300_return_5d,hs300_return_20d,csi_pharma_open,csi_pharma_close,csi_pharma_high,csi_pharma_low,csi_pharma_volume,csi_pharma_amount,csi_pharma_amplitude,csi_pharma_pct_change,csi_pharma_change,csi_pharma_turnover,csi_pharma_daily_return,csi_pharma_return_5d,csi_pharma_return_20d,chinext_open,chinext_close,chinext_high,chinext_low,chinext_volume,chinext_amount,chinext_amplitude,chinext_pct_change,chinext_change,chinext_turnover,chinext_daily_return,chinext_return_5d,chinext_return_20d,valuation_close,valuation_pct_change,total_market_cap,float_market_cap,total_shares,float_shares,pe_ttm,pe_static,pb,peg,pcf,ps,daily_return,return_5d,return_20d,ma5,ma10,ma20,ma60,volume_ma5,volume_ma20,volatility_5d,volatility_20d,rsi14,macd,macd_signal,macd_hist,boll_mid,boll_upper,boll_lower,boll_width,future_5d_return,future_5d_direction,trade_year,period,year,revenue,net_profit,roe,gross_margin,net_margin,asset_liability_ratio,current_ratio,revenue_growth,net_profit_growth,topsis_score,rank,disclosure_date,disclosure_source,report_type,fundamental_mapping_method
2021-09-13,238.96,242.96,234.26,236.68,63803,1572767504.0,1.72,-0.02,3.68,-0.05,5006.77,4991.66,5029.72,4964.96,249915297,433329627136.0,1.29,-0.44,-21.86,0.76,-0.0043602099921812,0.0117416234775717,0.0102386729999777,13574.23,13476.71,13772.94,13424.9,11580231,39041796096.0,2.57,-0.54,-73.55,1.17,-0.0054279401280862,-0.0186437666481708,-0.0804282647648447,3231.39,3194.27,3260.33,3183.44,153534684,265834561536.0,2.38,-1.17,-37.74,2.76,-0.0116769440688612,-0.010476783484971,-0.032446939016596,245.67,-0.020348363992,99427633644.3,90986648287.5,404720290.0,370361250.0,27.16447222,32.63575324,7.63503293,1.13402923,62.03238151,10.33247677,-0.00021121108435762093,-0.060868185064677394,-0.211092963567881,240.25799999999998,241.89300000000003,253.304,313.1703333333333,59649.0,79637.75,0.008487327774029083,0.0341449832469207,33.3716519140131,-17.517046215729522,-19.221702002005674,1.7046557862761524,253.304,283.88488801160196,222.72311198839805,0.2414560213151151,-0.049011323305729215,0.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-14,237.93,241.64,234.41,235.44,66567,1641142288.0,1.8,-0.52,3.05,-1.24,4989.83,4917.16,5000.98,4907.32,245590403,417245831168.0,1.88,-1.49,-74.5,0.74,-0.0149248947244002,-0.0151557333215831,0.0164881961384215,13472.08,13558.47,13717.85,13472.08,12637553,44051247872.0,1.82,0.61,81.76,1.27,0.0060667625852304,-0.011452694204753,-0.0409726313913195,3199.41,3236.55,3275.94,3197.9,158960727,289477140480.0,2.44,1.32,42.28,2.86,0.0132362010725455,-0.0045948165302674,0.0038459749081154,244.43,-0.504742133757,98925780484.7,90527400337.5,404720290.0,370361250.0,27.02736168,32.47102684,7.5964957,1.1283053,61.71927794,10.28032441,-0.005239141456819363,-0.04703310936614591,-0.17643766615363088,237.93400000000003,240.81199999999998,250.782,310.6385,59022.6,78789.55,0.007845366267306857,0.033097514600431706,30.95404711919757,-17.026162135624162,-18.782594028729374,1.756431893105212,250.782,278.20796894606946,223.35603105393056,0.21872358419718677,-0.012657152565409446,0.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-15,235.44,235.44,226.53,227.66,85218,2024789952.0,2.3,-3.3,3.78,-7.78,4903.85,4867.32,4903.85,4843.12,187984730,363256655872.0,1.24,-1.01,-49.84,0.57,-0.0101359321234208,-0.0210794971169298,-0.0055003432606492,13530.99,13340.86,13530.99,13294.25,11045079,44295921664.0,1.75,-1.6,-217.61,1.11,-0.0160497460259158,-0.0212479677898356,-0.0596545193234178,3233.15,3200.4,3234.13,3185.65,142905731,260423667712.0,1.5,-1.12,-36.15,2.57,-0.0111693006442045,-0.0060715228497335,-0.0147674064222979,236.65,-3.182915354089,95777056628.5,87645989812.5,404720290.0,370361250.0,26.16710364,31.43750154,7.35470567,1.0923923,59.75480557,9.95311039,-0.033044512402310544,-0.05855595070713748,-0.17187443163217064,235.102,238.227,248.41950000000003,308.03266666666667,64227.8,79207.25,0.012588758479539204,0.032870468734414654,32.64854225612005,-17.068162789266694,-18.43970778083684,1.371544991570147,248.41950000000003,275.2276342525817,221.61136574741838,0.21582954842580124,0.06720548185891251,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-16,228.01,235.45,226.56,229.51,67457,1615557552.0,1.82,0.81,3.9,1.85,4866.79,4807.7,4879.53,4806.14,216752100,393517268992.0,1.51,-1.22,-59.62,0.66,-0.0122490405397631,-0.0326578819760926,-0.0111967158493997,13314.38,13359.38,13500.28,13209.52,12827737,45538720768.0,2.18,0.14,18.52,1.29,0.0013882163518692,-0.0192726277005207,-0.0620711637386623,3199.46,3128.84,3199.46,3127.79,152198804,272386695168.0,2.24,-2.24,-71.56,2.74,-0.0223597050368703,-0.0288956343072807,-0.0456081699386278,238.5,0.781745193323,96525789165.0,88331158125.0,404720290.0,370361250.0,26.37166371,31.6832627,7.41220073,1.10093203,60.22193589,10.03091835,0.008126153035227901,-0.03970711297071139,-0.16847215680591288,233.204,237.904,246.0945,305.5201666666666,68245.2,79574.6,0.015474237913598237,0.03296827870975347,37.33070348454962,-16.758981959051937,-18.103562616479863,1.344580657427926,246.0945,270.81156120751444,221.37743879248558,0.20087455191005432,0.11398196157030194,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-17,227.98,242.01,221.69,234.18,112547,2723827664.0,3.04,2.03,8.85,4.67,4797.11,4855.94,4857.96,4786.09,201958126,360397418496.0,1.49,1.0,48.24,0.61,0.0100339039457535,-0.0314310105474797,0.0181725924512554,13340.56,13884.7,13964.52,13265.17,13167461,57114750208.0,5.23,3.93,525.32,1.33,0.0393221841133346,0.0246814452268813,0.0266832497278879,3124.32,3193.26,3201.45,3122.32,134558605,244779167744.0,2.53,2.06,64.42,2.42,0.0205891001137801,-0.0119894431019705,0.0001127501644273,243.17,1.958071278826,98415832919.3,90060745162.5,404720290.0,370361250.0,26.88803969,32.30364356,7.5573369,1.12248906,61.40112432,10.22733088,0.020347697268092935,-0.010771765302242997,-0.1058077818931612,232.69400000000002,238.01000000000005,244.70899999999997,302.93133333333327,79118.4,80002.35,0.019870908469515156,0.031979958988472126,41.60060400151001,-15.953225103937228,-17.673495113971338,1.7202700100341097,244.70899999999997,268.79654900028794,220.621450999712,0.19686688270793445,0.1009052865317277,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-22,229.51,231.51,224.86,225.08,65943,1556067440.0,1.78,-3.89,2.84,-9.1,4770.73,4821.77,4830.85,4765.23,191220375,311952990208.0,1.35,-0.7,-34.17,0.58,-0.0070367426286155,-0.0340347699963538,-0.0029177729803054,13692.84,13838.43,14036.57,13686.89,10102093,41642221824.0,2.52,-0.33,-46.27,1.02,-0.0033324450654317,0.0268403786977682,0.0082027766606633,3144.45,3164.33,3199.77,3141.24,112279501,199316213760.0,1.83,-0.91,-28.93,2.02,-0.0090597070078854,-0.009373033588269,-0.0392984331024934,234.07,-3.742237940535,94732878280.3,86690457787.5,404720290.0,370361250.0,25.88182526,31.09476436,7.27452337,1.08048285,59.10334815,9.84459982,-0.0388589973524639,-0.049011323305729215,-0.14278097269299606,230.37399999999997,235.31600000000003,242.83450000000002,300.21066666666667,79546.4,79710.75,0.025669742836878496,0.03278882639616613,37.87375415282393,-15.866056911423584,-17.312007473461787,1.4459505620382025,242.83450000000002,266.90459454859104,218.764405451409,0.19824279127217106,0.1390172383152657,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-23,225.88,235.51,225.01,232.46,63400,1522538800.0,1.71,3.28,4.67,7.38,4848.22,4853.2,4877.34,4837.56,228151063,362140917760.0,0.83,0.65,31.43,0.69,0.0065183532188386,-0.0130075083991572,-0.0071986891389599,13837.4,13821.28,14042.15,13709.28,11308733,41159750400.0,2.41,-0.12,-17.15,1.14,-0.0012393024353195,0.0193834555078855,-0.0102517537402143,3197.26,3182.47,3210.64,3160.58,140236605,236428431360.0,1.58,0.57,18.14,2.52,0.00573265114574,-0.0167091501753411,-0.0444697319986309,241.45,3.152902977742,97719714020.5,89423723812.5,404720290.0,370361250.0,26.6978541,32.07515211,7.50388204,1.11454942,60.96681937,10.1549905,0.03278834192287183,-0.012657152565409446,-0.12480704792741237,229.77799999999996,233.856,241.177,297.81283333333334,78913.0,79726.1,0.03214985404598867,0.03375561496780274,37.95904358769021,-15.028235029409473,-16.855252984651326,1.8270179552418533,241.177,263.1145458973687,219.23945410263127,0.18192071298149262,0.14286328830766593,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-24,231.11,246.51,230.01,242.96,111524,2797780816.0,3.01,4.52,7.1,10.5,4845.64,4849.43,4897.06,4838.54,207693289,361849454592.0,1.21,-0.08,-3.77,0.63,-0.0007768070551388,-0.0036755339694122,-0.0099486337726818,13791.4,13918.8,14047.65,13742.94,10619602,42538090496.0,2.2,0.71,97.52,1.07,0.0070557864394613,0.043321045269945,-0.012117508532932,3176.87,3207.82,3250.14,3169.5,131482179,237333241856.0,2.53,0.8,25.35,2.36,0.0079655110653047,0.0023184601924759,-0.0420586144905722,251.95,4.348726444398,101969277065.5,93312516937.5,404720290.0,370361250.0,27.85887075,33.47001273,7.83020534,1.16301813,63.61809957,10.59660326,0.045169061343887096,0.06720548185891251,-0.09377098097724734,232.83800000000002,233.97000000000003,239.92,295.56199999999995,84174.2,82038.8,0.0323736093491901,0.03552203615067705,56.62431941923775,-13.362953098721391,-16.15679300746534,2.793839908743948,239.92,257.88309550158755,221.95690449841243,0.14974237663877593,0.14899571945999357,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-27,246.01,263.53,244.01,255.67,139969,3712266352.0,3.78,5.23,8.03,12.71,4870.85,4877.37,4922.56,4852.2,215967030,426083024896.0,1.45,0.58,27.94,0.65,0.0057615018672296,0.014491336813861,0.0157780411153758,13936.98,14104.64,14307.29,13905.72,13347687,54927875840.0,2.89,1.34,185.84,1.34,0.0133517257234818,0.0557855229808568,0.0384772832358024,3228.07,3231.58,3280.3,3211.61,139566851,260071559168.0,2.14,0.74,23.76,2.51,0.0074068993896165,0.0328364505695399,-0.0100690774862534,264.66,5.04465171661,107113271951.4,98019808425.0,404720290.0,370361250.0,29.26425375,35.1584583,8.22521193,1.22168834,66.82741112,11.13116499,0.052313137965096956,0.11398196157030194,-0.0007816469300817586,238.07,235.637,239.91,293.517,98676.6,84738.0,0.03632495263408712,0.03627033027183372,62.601989493685025,-10.892057533666986,-15.103845912705669,4.211788379038683,239.91,257.8358930629528,221.98410693704722,0.1494384816218814,0.121015371377166,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-28,255.67,260.9,247.11,257.81,78375,2072250736.0,2.12,0.84,5.39,2.14,4869.08,4883.83,4901.31,4846.63,176890880,321272193024.0,1.12,0.13,6.46,0.53,0.0013244843019906,0.0057434811797509,0.011764973979913,14061.35,13996.22,14187.65,13885.82,8612255,36308852736.0,2.14,-0.77,-108.42,0.87,-0.0076868321346734,0.0080318624097026,0.033753027313961,3219.38,3211.45,3272.94,3202.62,98933545,187314397184.0,2.18,-0.62,-20.13,1.78,-0.0062291510654231,0.0056963729856007,-0.01400645365313,266.8,0.808584599108,107979373372.0,98812381500.0,404720290.0,370361250.0,29.50088,35.44274418,8.29171972,1.23156673,67.36776728,11.22116987,0.00837016466538909,0.1009052865317277,0.03629712999437262,242.796,237.74499999999998,240.36150000000004,291.7803333333333,91842.2,84086.55,0.03688084642546748,0.035681462211845705,53.98157062302296,-8.661332432457158,-13.815343216655966,5.1540107841988085,240.36150000000004,259.6324754757934,221.09052452420664,0.16034993520837051,0.10356464062681825,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-29,253.01,261.8,252.51,256.37,58372,1552451488.0,1.58,-0.56,3.6,-1.44,4846.02,4833.93,4868.07,4799.88,188171366,331841769472.0,1.4,-1.02,-49.9,0.57,-0.0102173908592231,0.0025218954865122,0.0042923002449477,13866.16,13772.07,13984.22,13681.29,10000133,37865303552.0,2.16,-1.6,-224.15,1.01,-0.0160150383460676,-0.0047953416680939,0.0195567038547812,3181.98,3175.15,3209.69,3165.49,106740703,192933486592.0,1.38,-1.13,-36.3,1.92,-0.0113033053605068,0.0034193652368748,-0.0295403142001344,265.36,-0.539730134933,107396576154.4,98279061300.0,404720290.0,370361250.0,29.34165486,35.25144901,8.24696681,1.22491959,67.00416313,11.16060584,-0.00558550870796326,0.1390172383152657,0.03571284288773069,249.054,239.714,240.80349999999999,290.27700000000004,90328.0,82190.75,0.024558625453855357,0.03568781646893754,56.727850845497905,-6.929780487834563,-12.438230670891686,5.508450183057123,240.80349999999999,261.14266240575256,220.4643375942474,0.16892746497249894,0.18590318680032758,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-09-30,255.21,267.01,255.21,265.67,87717,2400310672.0,2.37,3.63,4.6,9.3,4843.95,4866.38,4876.07,4843.95,146113897,283254685696.0,0.66,0.67,32.45,0.44,0.0067129643995671,0.0027157339487349,0.0126456370783314,13793.8,13967.77,14015.59,13793.8,7643691,34212746496.0,1.61,1.42,195.7,0.77,0.0142099190608238,0.010598873620967,0.0515745269041281,3188.39,3244.65,3257.67,3180.91,92699791,179526635520.0,2.42,2.19,69.5,1.67,0.021888729666315,0.0195382831574217,0.0094987119335929,274.66,3.504672897196,111160474851.4,101723420925.0,404720290.0,370361250.0,30.36998388,36.48689699,7.8194495,1.26784902,69.35243988,11.55174857,0.03627569528415964,0.14286328830766593,0.07886294416243667,255.696,242.73700000000002,241.7745,288.8453333333334,95191.4,83438.75,0.024825986972695654,0.036423238359381084,66.27986348122869,-4.752299272100828,-10.901044391133516,6.148745119032688,241.7745,264.87523544054164,218.67376455945833,0.19109323307910187,0.11984793164452134,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-10-08,262.71,284.41,256.91,279.16,141432,4004219136.0,3.82,5.08,10.35,13.49,4915.73,4929.94,4937.09,4891.62,168968077,343635836928.0,0.93,1.31,63.56,0.51,0.0130610433217297,0.0166019511571462,0.0124202683665128,13896.8,14076.19,14149.71,13787.54,11557283,49433292800.0,2.59,0.78,108.42,1.16,0.0077621553046764,0.0113077276776734,0.047649704487283,3259.46,3243.2,3285.73,3224.06,107041226,197594923008.0,1.9,-0.04,-1.45,1.92,-0.0004468894950149,0.0110292971550771,0.0176820371212953,288.15,4.91152697881,116620151563.5,106719594187.5,404720290.0,370361250.0,31.86161383,38.27896078,8.20350387,1.33011976,72.75870367,12.11911581,0.050777280084315146,0.14899571945999357,0.1011794406532287,262.936,247.887,243.05700000000002,287.57216666666665,101173.0,85819.2,0.025936518496674978,0.037489680682839276,73.92755004766445,-1.916012857812575,-9.104038084469328,7.1880252266567535,243.05700000000002,271.19899491674147,214.91500508325856,0.23156703914506846,7.164350193433755e-05,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-10-11,277.57,292.15,276.0,286.61,100555,2978659872.0,2.72,2.67,5.79,7.45,4941.29,4936.19,4983.73,4930.71,163511624,315186323456.0,1.08,0.13,6.25,0.49,0.001267763907877,0.012059778118125,0.013714187139715,14065.63,13903.66,14276.6,13878.39,10072254,44980652544.0,2.83,-1.23,-172.53,1.01,-0.0122568678030063,-0.0142492116069604,0.0635864946303019,3242.18,3196.19,3257.36,3190.66,102582262,189177212928.0,2.06,-1.45,-47.01,1.84,-0.0144949432659101,-0.0109512993643975,0.0182840576016312,295.6,2.585458962346,119635317724.0,109478785500.0,404720290.0,370361250.0,32.68538278,39.2686476,8.4156021,1.36450946,74.6398501,12.43245058,0.026687204470554393,0.121015371377166,0.2314599982813439,269.124,253.59700000000004,245.75050000000002,286.197,93290.2,84022.25,0.0223165589649126,0.031555793067389315,77.99102132435468,0.9222857614482223,-7.098773315285819,8.02105907673404,245.75050000000002,279.4900313822511,212.0109686177489,0.2745836234900935,-0.06210529988486102,0.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-10-12,286.46,291.89,281.09,284.51,69894,2064044000.0,1.89,-0.73,3.77,-2.1,4920.66,4883.84,4925.49,4840.77,168079337,299424239616.0,1.72,-1.06,-52.35,0.51,-0.0106053454182273,2.0475733184532885e-06,0.0084202962589767,13877.51,13844.92,14058.31,13731.11,9830801,39577459968.0,2.35,-0.42,-58.74,0.99,-0.0042247868546843,-0.0108100615737677,0.0534512617139586,3194.01,3138.26,3196.71,3106.47,106184146,195696738304.0,2.82,-1.81,-57.93,1.91,-0.018124704726565,-0.0227903283563498,0.0116435750804284,293.5,-0.710419485792,118785405115.0,108701026875.0,404720290.0,370361250.0,32.45317946,38.98967548,8.35581602,1.35481572,74.10959406,12.34412803,-0.00732702976169719,0.10356464062681825,0.22044440631434448,274.464,258.63,248.32,284.72999999999996,91594.0,83297.65,0.025778410266136007,0.031757663462397945,76.23697202413602,2.967992249342558,-5.085420202360145,8.053412451702702,248.32,285.6461968116259,210.9938031883741,0.3006298067946673,-0.0456925942849109,0.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-10-13,285.11,306.01,285.11,304.03,98765,3025807568.0,2.67,6.86,7.35,19.52,4880.14,4940.11,4953.37,4869.83,131142812,280044666880.0,1.71,1.15,56.27,0.4,0.0115216714716288,0.0219655642510336,0.0012931392678561,13838.56,14075.79,14129.35,13774.52,9110033,39551501056.0,2.56,1.67,230.87,0.92,0.0166754304105767,0.0220533296737528,0.024980448184412,3141.42,3210.16,3211.34,3140.02,92078026,171766194176.0,2.27,2.29,71.9,1.65,0.0229107849572691,0.0110262507283118,-0.0055543680628483,313.02,6.650766609881,126685545175.8,115930478475.0,404720290.0,370361250.0,34.61156468,41.5827878,8.91154184,1.44492135,79.0384502,13.16510717,0.06860918772626623,0.18590318680032758,0.20637251011824453,283.996,266.525,250.9205,283.52066666666667,99672.6,82299.0,0.028464044789448206,0.030392306446003003,81.33966919491911,6.094081466361274,-2.849519868615861,8.943601334977135,250.9205,295.8123599935823,206.02864000641773,0.35781739629549814,-0.10370687103246379,0.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-10-14,306.03,308.61,292.01,297.51,75511,2334023024.0,2.04,-2.14,5.46,-6.52,4934.26,4913.61,4953.92,4903.25,119557012,249151668224.0,1.03,-0.54,-26.5,0.36,-0.0053642530227059,0.0097053662065025,-0.0158667529236926,14093.08,13800.55,14093.59,13753.19,9057890,39379851520.0,2.42,-1.96,-275.24,0.91,-0.0195541422541826,-0.0119718466154583,0.0061973453488923,3216.86,3215.74,3238.15,3204.92,91124920,178046431232.0,1.04,0.17,5.58,1.64,0.0017382311162059,-0.0089100519316414,-0.0109949592340742,306.5,-2.082933997828,124046768885.0,113515723125.0,404720290.0,370361250.0,33.89062863,40.71664577,8.72592031,1.4148246,77.39213145,12.89088668,-0.02144525211327819,0.11984793164452134,0.20420140856472102,290.364,273.03,253.44299999999998,282.335,97231.4,82589.6,0.03794542350784673,0.030484973095398032,82.28714061199963,7.953734482927416,-0.6888689983072056,8.642603481234621,253.44299999999998,302.8627778861356,204.02322211386436,0.38998731774904505,-0.0917616214581023,0.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-10-15,294.81,294.81,266.96,279.18,145089,4151065312.0,3.92,-6.16,9.36,-18.33,4896.56,4932.11,4939.82,4881.01,142822001,300728492032.0,1.2,0.38,18.5,0.43,0.0037650525784505,0.000440167628815,-0.0080488643699984,13679.46,13647.76,13748.61,13585.35,10194394,42248078848.0,1.18,-1.11,-152.79,1.03,-0.0110712978830552,-0.0304365030594216,0.0012677469905681,3198.89,3276.32,3284.65,3187.4,100190863,204031123456.0,3.02,1.88,60.58,1.8,0.0188385876967667,0.0102121361618154,0.0175064830199227,288.17,-5.980424143556,116628245969.3,106727001412.5,404720290.0,370361250.0,31.86382529,38.28161766,8.20407326,1.33021208,72.76375373,12.11995698,-0.06161137440758291,7.164350193433755e-05,0.15449507898436865,290.368,276.652,255.311,280.57966666666664,97962.8,86884.45,0.049305542760933053,0.033803792238366506,69.92378660248697,7.857864516044174,1.0204777045630702,6.837386811481103,255.311,305.69584354393254,204.92615645606745,0.3946938717402113,-0.013503832652768777,0.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-10-18,274.01,279.81,266.01,268.81,92111,2577948000.0,2.49,-3.71,4.94,-10.37,4922.51,4874.78,4922.51,4844.94,141245199,302539444224.0,1.57,-1.16,-57.33,0.43,-0.011623828341217,-0.0124407690951928,-0.0191609272415951,13622.27,13413.92,13622.27,13348.91,9113993,38610889472.0,2.0,-1.71,-233.84,0.92,-0.0171339472558134,-0.0352238187642678,-0.0152687838930076,3287.04,3276.48,3287.04,3231.05,95237732,198172340224.0,1.71,0.0,0.16,1.71,4.88352786052193e-05,0.0251205341359557,0.0169276895286689,277.8,-3.598570288371,112431296562.0,102886355250.0,404720290.0,370361250.0,30.71718314,36.90402674,7.90884392,1.28234347,70.14529891,11.68381181,-0.03714449459130309,-0.06210529988486102,0.12472803347280337,286.808,277.966,256.80150000000003,278.6718333333334,96274.0,89121.5,0.04924985008846747,0.03503188129425444,63.28346758726506,6.86596793781888,2.189575751214232,4.676392186604648,256.80150000000003,306.9176737838798,206.68532621612025,0.3903106000851224,0.02764034076113253,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-10-19,270.91,275.21,266.52,271.51,55238,1549947632.0,1.49,1.0,3.23,2.7,4869.39,4922.72,4928.14,4868.81,135266493,282928242688.0,1.22,0.98,47.94,0.41,0.0098342899577008,0.0079609487616301,-0.0181110277808805,13403.03,13607.42,13657.26,13403.03,8628844,36181540608.0,1.9,1.44,193.5,0.87,0.0144253134057754,-0.0171543064170829,0.0042183692416233,3293.8,3297.29,3310.02,3273.55,97524324,198225309696.0,1.11,0.64,20.81,1.75,0.0063513282547122,0.050674577632191,0.0201979573083004,280.5,0.97192224622,113524041345.0,103886330625.0,404720290.0,370361250.0,31.01573028,37.26270518,7.98571173,1.29480685,70.82705667,11.79736938,0.010044269186414212,-0.0456925942849109,0.14691843027922102,284.20799999999997,279.336,258.54049999999995,277.0185,93342.8,88974.35,0.050245497502008456,0.034834900403447375,68.72932634126664,6.225980955587431,2.996856792088872,3.2291241634985592,258.54049999999995,308.13514974326455,208.94585025673535,0.38365091537507356,0.012890869581230868,1.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
2021-10-20,271.29,276.56,266.11,272.5,38418,1074758736.0,1.04,0.36,3.85,0.99,4926.77,4910.18,4944.02,4898.37,141533184,279747731456.0,0.93,-0.25,-12.54,0.43,-0.0025473721844834,-0.0060585695460221,-0.0163232271428742,13604.18,13541.47,13689.78,13364.93,8529652,35769250560.0,2.39,-0.48,-65.95,0.86,-0.0048466204467857,-0.0379602139560196,0.0048053271161878,3304.55,3285.12,3320.33,3276.82,101313044,206555365376.0,1.32,-0.37,-12.17,1.82,-0.0036909098077512,0.0233508610162733,0.0284415531561201,281.49,0.352941176471,113924714432.1,104252988262.5,404720290.0,370361250.0,31.12519756,37.39422061,8.0138966,1.29937675,71.07703452,11.83900715,0.003646274538691152,-0.10370687103246379,0.15134358627682953,277.902,280.94899999999996,260.3315,274.845,81273.4,87705.1,0.029499389042285686,0.034800899799146655,67.02960190541,5.732589662322482,3.5440033661355943,2.188586296186888,260.3315,309.18374049162776,211.47925950837222,0.3753079476869128,-0.04194495412844035,0.0,2021,2020-12-31,2020,8577000000.0,3047000000.0,31.22,86.69,38.57,26.84,3.2,16.314076484947137,71.6619718309859,0.6119147810807318,5,2021-03-12,stock_report_disclosure,2020年报,disclosure_date_asof
