date,csi_pharma_open,csi_pharma_close,csi_pharma_high,csi_pharma_low,csi_pharma_volume,csi_pharma_amount,csi_pharma_amplitude,csi_pharma_pct_change,csi_pharma_change,csi_pharma_turnover,csi_pharma_source
2021-09-22,13692.84,13838.43,14036.57,13686.89,10102093,41642221824.0,2.52,-0.33,-46.27,1.02,index_zh_a_hist
2021-09-23,13837.4,13821.28,14042.15,13709.28,11308733,41159750400.0,2.41,-0.12,-17.15,1.14,index_zh_a_hist
2021-09-24,13791.4,13918.8,14047.65,13742.94,10619602,42538090496.0,2.2,0.71,97.52,1.07,index_zh_a_hist
2021-09-27,13936.98,14104.64,14307.29,13905.72,13347687,54927875840.0,2.89,1.34,185.84,1.34,index_zh_a_hist
2021-09-28,14061.35,13996.22,14187.65,13885.82,8612255,36308852736.0,2.14,-0.77,-108.42,0.87,index_zh_a_hist
2021-09-29,13866.16,13772.07,13984.22,13681.29,10000133,37865303552.0,2.16,-1.6,-224.15,1.01,index_zh_a_hist
2021-09-30,13793.8,13967.77,14015.59,13793.8,7643691,34212746496.0,1.61,1.42,195.7,0.77,index_zh_a_hist
2021-10-08,13896.8,14076.19,14149.71,13787.54,11557283,49433292800.0,2.59,0.78,108.42,1.16,index_zh_a_hist
2021-10-11,14065.63,13903.66,14276.6,13878.39,10072254,44980652544.0,2.83,-1.23,-172.53,1.01,index_zh_a_hist
2021-10-12,13877.51,13844.92,14058.31,13731.11,9830801,39577459968.0,2.35,-0.42,-58.74,0.99,index_zh_a_hist
2021-10-13,13838.56,14075.79,14129.35,13774.52,9110033,39551501056.0,2.56,1.67,230.87,0.92,index_zh_a_hist
2021-10-14,14093.08,13800.55,14093.59,13753.19,9057890,39379851520.0,2.42,-1.96,-275.24,0.91,index_zh_a_hist
2021-10-15,13679.46,13647.76,13748.61,13585.35,10194394,42248078848.0,1.18,-1.11,-152.79,1.03,index_zh_a_hist
2021-10-18,13622.27,13413.92,13622.27,13348.91,9113993,38610889472.0,2.0,-1.71,-233.84,0.92,index_zh_a_hist
2021-10-19,13403.03,13607.42,13657.26,13403.03,8628844,36181540608.0,1.9,1.44,193.5,0.87,index_zh_a_hist
2021-10-20,13604.18,13541.47,13689.78,13364.93,8529652,35769250560.0,2.39,-0.48,-65.95,0.86,index_zh_a_hist
2021-10-21,13524.75,13483.42,13636.3,13430.66,7293113,28242169088.0,1.52,-0.43,-58.05,0.73,index_zh_a_hist
2021-10-22,13451.79,13534.35,13622.75,13432.44,7453375,32293530112.0,1.41,0.38,50.93,0.75,index_zh_a_hist
2021-10-25,13531.68,13560.55,13631.8,13494.82,8366197,33244360448.0,1.01,0.19,26.2,0.84,index_zh_a_hist
2021-10-26,13527.93,13440.77,13643.71,13432.95,9234137,36816251136.0,1.55,-0.88,-119.78,0.93,index_zh_a_hist
2021-10-27,13443.11,13180.72,13443.11,13135.57,9634564,36794594048.0,2.29,-1.93,-260.05,0.97,index_zh_a_hist
2021-10-28,13109.3,13131.66,13245.12,13050.43,9668786,35098336768.0,1.48,-0.37,-49.06,0.97,index_zh_a_hist
2021-10-29,13079.12,13322.04,13363.64,12974.83,10882900,41015784192.0,2.96,1.45,190.38,1.1,index_zh_a_hist
2021-11-01,13349.7,13122.86,13349.7,13054.96,11552501,46951713536.0,2.21,-1.5,-199.18,1.16,index_zh_a_hist
2021-11-02,13083.78,12979.35,13210.81,12911.73,11409078,42573872384.0,2.28,-1.09,-143.51,1.15,index_zh_a_hist
2021-11-03,13010.68,13109.61,13197.44,13010.68,9918234,37228822016.0,1.44,1.0,130.26,1.0,index_zh_a_hist
2021-11-04,13130.12,13148.06,13220.2,13054.92,10204795,41902504704.0,1.26,0.29,38.45,1.03,index_zh_a_hist
2021-11-05,13126.36,13146.22,13267.5,13093.63,9513880,37624856064.0,1.32,-0.01,-1.84,0.96,index_zh_a_hist
2021-11-08,13122.67,12870.8,13127.93,12823.74,9581427,42596776192.0,2.31,-2.1,-275.42,0.96,index_zh_a_hist
2021-11-09,12887.77,12991.93,13026.02,12865.08,7508255,30112198912.0,1.25,0.94,121.13,0.76,index_zh_a_hist
2021-11-10,13009.59,13254.98,13298.32,12854.77,11653919,48003624192.0,3.41,2.02,263.05,1.17,index_zh_a_hist
2021-11-11,13203.6,13211.11,13319.62,13147.23,9462349,38144870656.0,1.3,-0.33,-43.87,0.95,index_zh_a_hist
2021-11-12,13223.51,13188.29,13265.89,13156.5,7903450,29604681472.0,0.83,-0.17,-22.82,0.8,index_zh_a_hist
2021-11-15,13199.14,13441.63,13449.73,13199.14,11275151,40418068736.0,1.9,1.92,253.34,1.14,index_zh_a_hist
2021-11-16,13468.73,13786.42,13851.4,13468.73,12768447,54792781056.0,2.85,2.57,344.79,1.29,index_zh_a_hist
2021-11-17,13847.34,13777.99,13919.08,13730.17,9445187,42450088704.0,1.37,-0.06,-8.43,0.95,index_zh_a_hist
2021-11-18,13740.89,13491.31,13740.89,13487.85,9843693,39428299520.0,1.84,-2.08,-286.68,0.99,index_zh_a_hist
2021-11-19,13434.78,13487.66,13501.76,13400.02,7995329,31005427968.0,0.75,-0.03,-3.65,0.8,index_zh_a_hist
2021-11-22,13497.68,13383.01,13510.32,13348.78,9051418,34365823232.0,1.2,-0.78,-104.65,0.91,index_zh_a_hist
2021-11-23,13357.04,13416.62,13482.56,13352.15,8901900,32256557824.0,0.97,0.25,33.61,0.9,index_zh_a_hist
2021-11-24,13413.91,13519.54,13543.43,13342.97,8804961,34129791232.0,1.49,0.77,102.92,0.89,index_zh_a_hist
2021-11-25,13542.38,13678.6,13732.48,13519.11,11496996,38561075712.0,1.58,1.18,159.06,1.16,index_zh_a_hist
2021-11-26,13722.1,13641.07,13785.55,13640.36,13212080,41463426816.0,1.06,-0.27,-37.53,1.33,index_zh_a_hist
2021-11-29,13845.41,13660.03,14032.09,13609.91,16689175,60781215488.0,3.09,0.14,18.96,1.68,index_zh_a_hist
2021-11-30,13615.69,13616.13,13630.98,13472.5,14151575,48736896512.0,1.16,-0.32,-43.9,1.42,index_zh_a_hist
2021-12-01,13580.42,13467.92,13580.42,13447.39,10569721,37804581632.0,0.98,-1.09,-148.21,1.06,index_zh_a_hist
2021-12-02,13424.61,13311.06,13500.93,13303.01,11141296,36820286976.0,1.47,-1.16,-156.86,1.12,index_zh_a_hist
2021-12-03,13306.14,13375.11,13426.52,13306.14,9146167,32230621696.0,0.9,0.48,64.05,0.92,index_zh_a_hist
2021-12-06,13357.11,13155.92,13357.11,13144.16,9140369,32019719936.0,1.59,-1.64,-219.19,0.92,index_zh_a_hist
2021-12-07,13193.24,13227.92,13285.4,13152.79,8405315,29764777216.0,1.01,0.55,72.0,0.85,index_zh_a_hist
2021-12-08,13274.1,13379.32,13379.32,13196.26,7525798,29203440384.0,1.38,1.14,151.4,0.76,index_zh_a_hist
2021-12-09,13388.73,13685.18,13725.38,13348.91,12488996,49189955072.0,2.81,2.29,305.86,1.26,index_zh_a_hist
2021-12-10,13616.19,13527.77,13683.76,13500.31,11086318,41141740800.0,1.34,-1.15,-157.41,1.12,index_zh_a_hist
2021-12-13,13539.55,13471.38,13695.29,13470.97,8561032,41553186560.0,1.66,-0.42,-56.39,0.86,index_zh_a_hist
2021-12-14,13474.58,13550.88,13629.16,13474.58,8078895,37122870272.0,1.15,0.59,79.5,0.81,index_zh_a_hist
2021-12-15,13527.91,13150.57,13551.09,13140.84,8760819,44999388672.0,3.03,-2.95,-400.31,0.88,index_zh_a_hist
2021-12-16,13100.32,13215.58,13266.44,13100.32,8632529,46503488512.0,1.26,0.49,65.01,0.87,index_zh_a_hist
2021-12-17,13252.16,13082.8,13325.79,13069.29,8444155,41597815552.0,1.94,-1.0,-132.78,0.85,index_zh_a_hist
2021-12-20,13035.74,12904.93,13170.6,12897.16,11760222,48884120320.0,2.09,-1.36,-177.87,1.18,index_zh_a_hist
2021-12-21,12896.13,13041.35,13050.65,12896.13,8381046,33890097408.0,1.2,1.06,136.42,0.84,index_zh_a_hist
2021-12-22,13037.58,13058.09,13111.25,13002.67,9601799,33433297664.0,0.83,0.13,16.74,0.97,index_zh_a_hist
2021-12-23,13089.69,12972.48,13104.28,12932.58,10988987,35638681344.0,1.31,-0.66,-85.61,1.11,index_zh_a_hist
2021-12-24,12979.26,13043.28,13096.81,12922.85,18689244,44870465024.0,1.34,0.55,70.8,1.88,index_zh_a_hist
2021-12-27,13054.62,13164.98,13169.24,13039.1,20072977,47218796800.0,1.0,0.93,121.7,2.02,index_zh_a_hist
2021-12-28,13152.94,13250.86,13259.71,13057.81,17856519,51084204288.0,1.53,0.65,85.88,1.8,index_zh_a_hist
2021-12-29,13232.39,13106.34,13378.29,13105.89,16533520,50764017152.0,2.06,-1.09,-144.52,1.66,index_zh_a_hist
2021-12-30,13084.96,13172.71,13204.04,13015.24,16629361,44419894528.0,1.44,0.51,66.37,1.67,index_zh_a_hist
2021-12-31,13188.32,13253.9,13310.54,13188.18,21067696,53039044096.0,0.93,0.62,81.19,2.12,index_zh_a_hist
2022-01-04,13215.26,12959.3,13216.19,12928.08,25191104,72024051712.0,2.17,-2.22,-294.6,2.54,index_zh_a_hist
2022-01-05,12942.69,12766.06,12942.69,12730.01,20314560,60458629120.0,1.64,-1.49,-193.24,2.05,index_zh_a_hist
2022-01-06,12700.41,12679.29,12785.85,12532.09,19703776,60679720704.0,1.99,-0.68,-86.77,1.98,index_zh_a_hist
2022-01-07,12669.45,12633.84,12761.73,12618.23,23284511,69345177600.0,1.13,-0.36,-45.45,2.34,index_zh_a_hist
2022-01-10,12629.07,12785.96,12821.04,12539.35,19396657,60616763392.0,2.23,1.2,152.12,1.95,index_zh_a_hist
2022-01-11,12745.55,12786.12,12855.38,12689.55,20122047,60133902592.0,1.3,0.0,0.16,2.03,index_zh_a_hist
2022-01-12,12770.66,12889.18,12925.45,12722.48,19045731,58818222848.0,1.59,0.81,103.06,1.92,index_zh_a_hist
2022-01-13,12876.75,12627.44,12909.34,12625.9,19860403,60621791232.0,2.2,-2.03,-261.74,2.0,index_zh_a_hist
2022-01-14,12557.14,12719.28,12786.14,12546.27,24824505,71037849600.0,1.9,0.73,91.84,2.5,index_zh_a_hist
2022-01-17,12724.96,12766.73,12800.72,12667.05,23784345,69061402624.0,1.05,0.37,47.45,2.39,index_zh_a_hist
2022-01-18,12747.68,12667.54,12833.44,12625.92,22249539,62098032896.0,1.63,-0.78,-99.19,2.24,index_zh_a_hist
2022-01-19,12614.02,12340.03,12636.62,12287.95,15473649,51233642496.0,2.75,-2.59,-327.51,1.56,index_zh_a_hist
2022-01-20,12307.03,12280.15,12413.84,12262.33,17247020,51387697664.0,1.23,-0.49,-59.88,1.74,index_zh_a_hist
2022-01-21,12246.1,11961.93,12246.1,11938.43,19279257,58691089664.0,2.51,-2.59,-318.22,1.94,index_zh_a_hist
2022-01-24,11830.85,11898.5,11984.6,11813.15,13257841,48133892864.0,1.43,-0.53,-63.43,1.33,index_zh_a_hist
2022-01-25,11860.42,11625.01,11934.48,11625.01,13546529,42659331328.0,2.6,-2.3,-273.49,1.36,index_zh_a_hist
2022-01-26,11661.45,11444.34,11709.91,11362.02,10322195,36886669312.0,2.99,-1.55,-180.67,1.04,index_zh_a_hist
2022-01-27,11425.24,11233.31,11447.43,11220.68,11155212,35886034432.0,1.98,-1.84,-211.03,1.12,index_zh_a_hist
2022-01-28,11300.41,11186.21,11353.82,11137.85,9610297,32713175040.0,1.92,-0.42,-47.1,0.97,index_zh_a_hist
2022-02-07,11366.07,11290.47,11473.4,11260.15,9245915,31512803584.0,1.91,0.93,104.26,0.93,index_zh_a_hist
2022-02-08,11154.32,11167.81,11174.49,10959.33,9030990,35434617600.0,1.91,-1.09,-122.66,0.91,index_zh_a_hist
2022-02-09,11154.06,11291.01,11308.01,11046.24,12696333,41216567296.0,2.34,1.1,123.2,1.28,index_zh_a_hist
2022-02-10,11285.16,11151.1,11306.81,11115.94,11622011,41536959488.0,1.69,-1.24,-139.91,1.17,index_zh_a_hist
2022-02-11,11090.06,10803.05,11090.06,10779.65,12139322,42061233152.0,2.78,-3.12,-348.05,1.22,index_zh_a_hist
2022-02-14,10769.83,10847.2,10958.25,10768.67,9538160,34031389696.0,1.75,0.41,44.15,0.96,index_zh_a_hist
2022-02-15,10854.86,11290.46,11292.24,10815.9,11031468,47140653056.0,4.39,4.09,443.26,1.11,index_zh_a_hist
2022-02-16,11333.01,11308.11,11396.07,11281.77,9609015,38768870144.0,1.01,0.16,17.65,0.97,index_zh_a_hist
2022-02-17,11303.74,11273.5,11344.06,11217.01,8614445,30476325376.0,1.12,-0.31,-34.61,0.87,index_zh_a_hist
2022-02-18,11228.29,11362.67,11366.07,11174.99,8397024,30805341696.0,1.69,0.79,89.17,0.85,index_zh_a_hist
2022-02-21,11449.69,11396.71,11455.78,11297.44,12129277,38088779520.0,1.39,0.3,34.04,1.22,index_zh_a_hist
2022-02-22,11316.21,11195.43,11316.21,11133.35,12013262,35031845888.0,1.6,-1.77,-201.28,1.21,index_zh_a_hist
2022-02-23,11200.82,11383.65,11392.45,11200.82,11292709,33858823936.0,1.71,1.68,188.22,1.14,index_zh_a_hist
2022-02-24,11336.51,11149.67,11459.5,11036.75,16361838,49043330816.0,3.71,-2.06,-233.98,1.65,index_zh_a_hist
2022-02-25,11230.81,11516.76,11595.12,11230.81,14162776,51878105600.0,3.27,3.29,367.09,1.43,index_zh_a_hist
2022-02-28,11496.0,11545.93,11581.11,11380.24,11332768,40697202432.0,1.74,0.25,29.17,1.14,index_zh_a_hist
2022-03-01,11553.11,11586.2,11656.66,11505.54,9382799,33754015232.0,1.31,0.35,40.27,0.94,index_zh_a_hist
2022-03-02,11529.07,11506.74,11532.21,11398.07,11839730,33342996992.0,1.16,-0.69,-79.46,1.19,index_zh_a_hist
2022-03-03,11565.67,11432.9,11580.36,11406.86,13717711,37870763776.0,1.51,-0.64,-73.84,1.38,index_zh_a_hist
2022-03-04,11330.78,11415.78,11580.73,11315.86,14862886,45581458688.0,2.32,-0.15,-17.12,1.5,index_zh_a_hist
2022-03-07,11356.03,11030.11,11356.03,10996.52,13347342,43203884032.0,3.15,-3.38,-385.67,1.34,index_zh_a_hist
2022-03-08,11050.69,10671.95,11137.39,10652.22,17550347,48510981376.0,4.4,-3.25,-358.16,1.77,index_zh_a_hist
2022-03-09,10667.05,10396.41,10722.66,10003.03,18424903,51962401280.0,6.74,-2.58,-275.54,1.86,index_zh_a_hist
2022-03-10,10699.67,10801.3,10827.67,10636.08,14896449,47305163520.0,1.84,3.89,404.89,1.5,index_zh_a_hist
2022-03-11,10672.52,11112.48,11117.09,10627.57,19938407,66448214528.0,4.53,2.88,311.18,2.01,index_zh_a_hist
2022-03-14,11218.76,11010.44,11325.17,11006.24,23331907,78211981312.0,2.87,-0.92,-102.04,2.35,index_zh_a_hist
2022-03-15,10841.75,10516.43,10995.58,10516.27,23499781,72830803968.0,4.35,-4.49,-494.01,2.37,index_zh_a_hist
2022-03-16,10675.7,10805.7,10856.53,10248.11,22259687,72262774784.0,5.79,2.75,289.27,2.24,index_zh_a_hist
2022-03-17,10949.07,11192.06,11458.86,10948.57,26386461,87227953152.0,4.72,3.58,386.36,2.66,index_zh_a_hist
2022-03-18,11146.61,11258.97,11305.28,11091.55,24790263,71190110208.0,1.91,0.6,66.91,2.5,index_zh_a_hist
2022-03-21,11352.75,11428.65,11431.83,11207.94,24430158,69444780032.0,1.99,1.51,169.68,2.46,index_zh_a_hist
2022-03-22,11381.23,11138.42,11381.23,11118.2,21774355,65565994752.0,2.3,-2.54,-290.23,2.19,index_zh_a_hist
2022-03-23,11167.45,11366.26,11448.66,11082.24,19459318,63204641536.0,3.29,2.05,227.84,1.96,index_zh_a_hist
2022-03-24,11270.13,11623.4,11719.77,11179.3,20749507,70450843648.0,4.76,2.26,257.14,2.09,index_zh_a_hist
2022-03-25,11580.62,11250.15,11599.53,11250.15,21364130,64011623168.0,3.01,-3.21,-373.25,2.15,index_zh_a_hist
2022-03-28,11160.55,11169.96,11254.38,11092.98,18184494,50790020864.0,1.43,-0.71,-80.19,1.83,index_zh_a_hist
2022-03-29,11196.55,11280.88,11364.94,11095.89,21345776,58620482304.0,2.41,0.99,110.92,2.15,index_zh_a_hist
2022-03-30,11329.41,11535.31,11560.27,11152.28,22805241,64349295872.0,3.62,2.26,254.43,2.3,index_zh_a_hist
2022-03-31,11500.31,11500.04,11732.38,11472.86,29363614,78614683648.0,2.25,-0.31,-35.27,2.96,index_zh_a_hist
2022-04-01,11361.52,11371.5,11450.47,11276.28,21803098,60157716480.0,1.51,-1.12,-128.54,2.2,index_zh_a_hist
2022-04-06,11477.49,11371.17,11560.44,11318.72,21821869,58702193152.0,2.13,0.0,-0.33,2.2,index_zh_a_hist
2022-04-07,11288.84,11162.1,11434.87,11137.83,21359224,53982449920.0,2.61,-1.84,-209.07,2.15,index_zh_a_hist
2022-04-08,11158.88,11013.4,11170.28,10932.46,17640100,49277822976.0,2.13,-1.33,-148.7,1.78,index_zh_a_hist
2022-04-11,10971.19,10816.12,11007.66,10790.23,18298131,53013077248.0,1.97,-1.79,-197.28,1.84,index_zh_a_hist
2022-04-12,10798.24,11083.46,11104.4,10775.41,17103683,51357496320.0,3.04,2.47,267.34,1.72,index_zh_a_hist
2022-04-13,11000.21,10758.9,11000.21,10758.9,16726407,49347479040.0,2.18,-2.93,-324.56,1.68,index_zh_a_hist
2022-04-14,10828.6,10842.8,10957.13,10751.94,16913045,58036665088.0,1.91,0.78,83.9,1.7,index_zh_a_hist
2022-04-15,10775.8,10947.77,11070.44,10732.24,15577752,49249655296.0,3.12,0.97,104.97,1.57,index_zh_a_hist
2022-04-18,10867.85,10890.17,10921.71,10766.75,12759892,38835941888.0,1.42,-0.53,-57.6,1.28,index_zh_a_hist
2022-04-19,10862.93,10675.92,10928.85,10632.42,13801298,43491876864.0,2.72,-1.97,-214.25,1.39,index_zh_a_hist
2022-04-20,10675.75,10496.48,10709.62,10459.96,15363314,44623403520.0,2.34,-1.68,-179.44,1.55,index_zh_a_hist
2022-04-21,10441.38,10206.79,10554.23,10165.59,15472255,44826162688.0,3.7,-2.76,-289.69,1.56,index_zh_a_hist
2022-04-22,10153.88,10183.06,10289.62,10004.02,14087563,40231990272.0,2.8,-0.23,-23.73,1.42,index_zh_a_hist
2022-04-25,10013.22,9660.11,10077.78,9660.11,18545111,48264640768.0,4.1,-5.14,-522.95,1.87,index_zh_a_hist
2022-04-26,9675.41,9762.2,9944.29,9611.45,18745986,51522130944.0,3.45,1.06,102.09,1.89,index_zh_a_hist
2022-04-27,9625.98,9946.65,9947.71,9530.16,19886818,54117133824.0,4.28,1.89,184.45,2.0,index_zh_a_hist
2022-04-28,9937.7,9896.84,9965.05,9767.28,17061127,47408878592.0,1.99,-0.5,-49.81,1.72,index_zh_a_hist
2022-04-29,9866.43,10137.6,10154.39,9856.71,20887618,56844992000.0,3.01,2.43,240.76,2.1,index_zh_a_hist
2022-05-05,10121.59,10205.39,10263.62,10062.2,19311447,54663937024.0,1.99,0.67,67.79,1.94,index_zh_a_hist
2022-05-06,9984.96,10023.37,10152.25,9956.76,16676529,45089362176.0,1.92,-1.78,-182.02,1.68,index_zh_a_hist
2022-05-09,10020.48,10000.91,10100.49,9960.85,16781454,41977310976.0,1.39,-0.22,-22.46,1.69,index_zh_a_hist
2022-05-10,9861.9,10089.9,10146.07,9845.46,16044646,42582126336.0,3.01,0.89,88.99,1.62,index_zh_a_hist
2022-05-11,10129.61,10300.23,10502.89,10094.03,21748450,64264888832.0,4.05,2.08,210.33,2.19,index_zh_a_hist
2022-05-12,10226.59,10382.48,10455.8,10208.68,18038286,47724655872.0,2.4,0.8,82.25,1.82,index_zh_a_hist
2022-05-13,10476.91,10394.9,10541.81,10305.41,15370506,40334436864.0,2.28,0.12,12.42,1.55,index_zh_a_hist
2022-05-16,10450.9,10179.27,10453.19,10163.23,15728073,42065130752.0,2.79,-2.07,-215.63,1.58,index_zh_a_hist
2022-05-17,10177.58,10089.93,10177.58,9982.88,15135911,40430661888.0,1.91,-0.88,-89.34,1.52,index_zh_a_hist
2022-05-18,10093.9,9993.94,10128.89,9976.15,11256978,32861479680.0,1.51,-0.95,-95.99,1.13,index_zh_a_hist
2022-05-19,9845.69,9959.41,9959.41,9829.4,11354561,31385133824.0,1.3,-0.35,-34.53,1.14,index_zh_a_hist
2022-05-20,10036.38,10211.54,10267.28,10036.38,15541782,45375145216.0,2.32,2.53,252.13,1.56,index_zh_a_hist
2022-05-23,10282.77,10233.95,10298.62,10173.16,14963265,39021647104.0,1.23,0.22,22.41,1.51,index_zh_a_hist
2022-05-24,10225.51,9845.19,10227.23,9843.06,18459181,48997187328.0,3.75,-3.8,-388.76,1.86,index_zh_a_hist
2022-05-25,9818.66,9901.61,9931.85,9801.22,13770088,34684276736.0,1.33,0.57,56.42,1.39,index_zh_a_hist
2022-05-26,9931.14,9829.42,9935.04,9711.55,12959298,36991876352.0,2.26,-0.73,-72.19,1.3,index_zh_a_hist
2022-05-27,9903.73,9903.26,10065.49,9849.25,12971848,42865952768.0,2.2,0.75,73.84,1.31,index_zh_a_hist
2022-05-30,9913.51,9973.09,10015.48,9816.55,11399817,36417534464.0,2.01,0.71,69.83,1.15,index_zh_a_hist
2022-05-31,9948.27,10193.13,10202.58,9850.74,13784061,45799649280.0,3.53,2.21,220.04,1.39,index_zh_a_hist
2022-06-01,10172.54,10105.87,10229.88,10044.41,11194923,35491169536.0,1.82,-0.86,-87.26,1.13,index_zh_a_hist
2022-06-02,10075.42,9975.94,10075.42,9909.95,11454287,34785878272.0,1.64,-1.29,-129.93,1.15,index_zh_a_hist
2022-06-06,9969.53,10235.1,10238.07,9937.02,13101161,42822648320.0,3.02,2.6,259.16,1.32,index_zh_a_hist
2022-06-07,10245.7,10423.5,10429.25,10198.95,17887041,51103175424.0,2.25,1.84,188.4,1.8,index_zh_a_hist
2022-06-08,10435.52,10577.89,10691.27,10392.91,17463559,55719386624.0,2.86,1.48,154.39,1.76,index_zh_a_hist
2022-06-09,10547.81,10331.42,10601.21,10292.34,13323547,38460216320.0,2.92,-2.33,-246.47,1.34,index_zh_a_hist
2022-06-10,10261.37,10448.96,10449.29,10255.21,12992750,38458606336.0,1.88,1.14,117.54,1.31,index_zh_a_hist
2022-06-13,10259.71,10289.26,10324.59,10192.07,12115841,41866721024.0,1.27,-1.53,-159.7,1.22,index_zh_a_hist
2022-06-14,10180.0,10322.15,10327.06,10069.94,11800438,36030512896.0,2.5,0.32,32.89,1.19,index_zh_a_hist
2022-06-15,10331.0,10437.52,10579.54,10331.0,14064298,45771173632.0,2.41,1.12,115.37,1.42,index_zh_a_hist
2022-06-16,10446.92,10557.5,10679.01,10446.92,14041613,42194943744.0,2.22,1.15,119.98,1.41,index_zh_a_hist
2022-06-17,10491.88,10818.87,10859.38,10396.32,14622337,52910201600.0,4.39,2.48,261.37,1.47,index_zh_a_hist
2022-06-20,10853.28,10975.79,11058.22,10811.91,16991475,55620764672.0,2.28,1.45,156.92,1.71,index_zh_a_hist
2022-06-21,10980.14,10899.51,11069.66,10800.65,15142348,45357296640.0,2.45,-0.69,-76.28,1.52,index_zh_a_hist
2022-06-22,10912.86,10772.57,10973.84,10756.62,15009039,45232952064.0,1.99,-1.16,-126.94,1.51,index_zh_a_hist
2022-06-23,10773.12,10796.61,10807.7,10590.32,12608184,40493589248.0,2.02,0.22,24.04,1.27,index_zh_a_hist
2022-06-24,10819.21,11054.21,11076.71,10819.21,13803806,49620890624.0,2.39,2.39,257.6,1.39,index_zh_a_hist
2022-06-27,11114.63,11225.57,11330.73,11114.63,15748912,53188325120.0,1.95,1.55,171.36,1.59,index_zh_a_hist
2022-06-28,11208.52,11196.41,11215.78,11013.72,12363137,41807049728.0,1.8,-0.26,-29.16,1.24,index_zh_a_hist
2022-06-29,11159.03,11152.97,11401.34,11107.82,14578862,49461707264.0,2.62,-0.39,-43.44,1.47,index_zh_a_hist
2022-06-30,11159.07,11416.91,11532.05,11159.07,14994398,51314899968.0,3.34,2.37,263.94,1.51,index_zh_a_hist
2022-07-01,11420.7,11377.88,11486.32,11301.67,12707001,43093961984.0,1.62,-0.34,-39.03,1.28,index_zh_a_hist
2022-07-04,11418.17,11869.22,11883.23,11363.46,18025114,65598004480.0,4.57,4.32,491.34,1.81,index_zh_a_hist
2022-07-05,11899.61,11872.54,11966.49,11618.69,14513352,58145637376.0,2.93,0.03,3.32,1.46,index_zh_a_hist
2022-07-06,11881.05,11648.94,11983.64,11561.92,13854944,55924812288.0,3.55,-1.88,-223.6,1.39,index_zh_a_hist
2022-07-07,11650.4,11446.77,11652.01,11298.8,11884360,44563631872.0,3.03,-1.74,-202.17,1.2,index_zh_a_hist
2022-07-08,11500.72,11491.5,11623.59,11433.42,11155873,39270901248.0,1.66,0.39,44.73,1.12,index_zh_a_hist
2022-07-11,11492.82,11402.31,11554.08,11293.65,14107793,45929300480.0,2.27,-0.78,-89.19,1.42,index_zh_a_hist
2022-07-12,11457.29,11054.19,11459.95,11054.19,15921441,47908867822.7,3.56,-3.05,-348.12,1.6,index_zh_a_hist
2022-07-13,11032.71,11047.47,11115.85,10972.32,11423348,35023130943.4,1.3,-0.06,-6.72,1.15,index_zh_a_hist
2022-07-14,11067.43,11257.12,11372.26,11066.96,11815046,41700173276.9,2.76,1.9,209.65,1.19,index_zh_a_hist
2022-07-15,11213.71,11008.86,11304.89,11007.72,13033213,41918460132.1,2.64,-2.21,-248.26,1.31,index_zh_a_hist
2022-07-18,11015.78,11009.13,11033.28,10733.84,12112165,41061480355.8,2.72,0.0,0.27,1.22,index_zh_a_hist
2022-07-19,10989.94,10892.91,11061.46,10792.66,10621136,36150254813.9,2.44,-1.06,-116.22,1.07,index_zh_a_hist
2022-07-20,10939.38,11022.44,11124.92,10931.92,10695868,35110504981.1,1.77,1.19,129.53,1.08,index_zh_a_hist
2022-07-21,10995.55,11004.69,11086.45,10948.9,10216924,32118153429.4,1.25,-0.16,-17.75,1.03,index_zh_a_hist
2022-07-22,11028.8,10862.18,11104.47,10804.27,10760794,33338092057.2,2.73,-1.29,-142.51,1.08,index_zh_a_hist
2022-07-25,10844.79,10850.85,10907.96,10772.34,9699963,29838292376.5,1.25,-0.1,-11.33,0.98,index_zh_a_hist
2022-07-26,10888.15,10793.54,10929.68,10721.79,10262397,33876932069.1,1.92,-0.53,-57.31,1.03,index_zh_a_hist
2022-07-27,10768.02,10672.28,10805.33,10652.2,9801492,35731511814.5,1.42,-1.12,-121.26,0.99,index_zh_a_hist
2022-07-28,10692.29,10585.84,10704.24,10583.68,9647804,33226036081.9,1.13,-0.81,-86.44,0.97,index_zh_a_hist
2022-07-29,10584.9,10322.72,10584.9,10304.39,10754026,36922106659.1,2.65,-2.49,-263.12,1.08,index_zh_a_hist
